id,installed,latitude,locked,longitude,name,bikes_count,docks_count,nbEmptyDocks,temporary,terminal_name,install_date,removal_date
9,TRUE,51.5073853,false,-0.096440751,"New Globe Walk, Bankside",2,19,17,FALSE,1015,7/4/2010,
210,TRUE,51.51681444,false,-0.151926305,"Hinde Street, Marylebone",3,21,17,FALSE,3476,7/19/2010,
125,TRUE,51.50069491,false,-0.094524319,"Borough High Street, The Borough",4,21,17,FALSE,996,7/15/2010,
595,TRUE,51.493267,false,-0.21985,"Hammersmith Road, Hammersmith",4,22,17,FALSE,200142,,
439,TRUE,51.5338,false,-0.118677,"Killick Street, King's Cross",5,22,17,FALSE,200053,1/4/2012,
544,TRUE,51.526153,false,-0.102208,"Percival Street, Finsbury",5,22,17,FALSE,200051,,
226,TRUE,51.50844614,false,-0.131961389,"Charles II Street, West End",6,24,17,FALSE,3488,7/20/2010,
401,TRUE,51.528187,false,-0.075375,"Columbia Road, Shoreditch",6,24,17,FALSE,2701,3/8/2011,
468,TRUE,51.521564,false,-0.022694,"Cantrell Road, Bow",6,24,17,FALSE,200150,1/12/2012,
100,TRUE,51.49043573,false,-0.122806861,"Albert Embankment, Vauxhall",7,24,17,FALSE,1059,7/14/2010,
501,TRUE,51.522561,false,-0.054883,"Cephas Street, Bethnal Green",7,24,17,FALSE,200073,1/24/2012,
748,TRUE,51.53727795,false,-0.079201849,"Hertford Road, De Beauvoir Town",7,25,17,FALSE,300092,12/4/2013,
166,TRUE,51.50185512,false,-0.159237081,"Seville Street, Knightsbridge",10,27,17,FALSE,1177,7/16/2010,
625,TRUE,51.47761941,false,-0.149551631,"Queen's Circus, Battersea Park",11,28,17,FALSE,200190,10/8/2013,
636,TRUE,51.46706414,false,-0.193502076,"South Park, Sands End",11,28,17,FALSE,200180,10/15/2013,
457,TRUE,51.542138,false,-0.145393,"Castlehaven Road, Camden Town",12,29,17,FALSE,200016,1/10/2012,
685,TRUE,51.46067005,false,-0.198735357,"Osiers Road, Wandsworth",13,30,17,FALSE,200219,11/7/2013,
635,TRUE,51.48606206,false,-0.214428378,"Greyhound Road, Hammersmith",19,37,17,FALSE,200215,10/14/2013,
229,TRUE,51.50654321,false,-0.123179697,"Whitehall Place, Strand",27,46,17,FALSE,1151,7/20/2010,
52,TRUE,51.52295439,false,-0.094934859,"Roscoe Street, St. Luke's",0,18,18,FALSE,1026,7/10/2010,
53,TRUE,51.5099923,false,-0.143495266,"Grafton Street, Mayfair",0,18,18,FALSE,3431,7/10/2010,
79,TRUE,51.511726,false,-0.11385596,"Arundel Street, Temple",0,18,18,FALSE,3455,10/26/2017,
373,TRUE,51.49980661,false,-0.176415994,"Prince Consort Road, Knightsbridge",0,18,18,FALSE,3499,1/19/2011,
